date,total_cases,g_values
2022-03-31,20566111,0.0
2022-04-01,20566111,0.0
2022-04-02,20566111,0.0
2022-04-03,21861236,6.297374355316861
2022-04-04,21861236,0.0
2022-04-05,21861236,0.0
2022-04-06,21861236,0.0
2022-04-07,21861236,0.0
2022-04-08,21861236,0.0
2022-04-09,21861236,0.0
2022-04-10,22845836,4.503862453156811
2022-04-11,22845836,0.0
2022-04-12,22845836,0.0
2022-04-13,22845836,0.0
2022-04-14,22845836,0.0
2022-04-15,22845836,0.0
2022-04-16,22845836,0.0
2022-04-17,23624784,3.4095841360324917
2022-04-18,23624784,0.0
2022-04-19,23624784,0.0
2022-04-20,23624784,0.0
2022-04-21,23624784,0.0
2022-04-22,23624784,0.0
2022-04-23,23624784,0.0
2022-04-24,24356283,3.0963203727068995
2022-04-25,24356283,0.0
2022-04-26,24356283,0.0
2022-04-27,24356283,0.0
2022-04-28,24356283,0.0
2022-04-29,24356283,0.0
2022-04-30,24356283,0.0
2022-05-01,24953200,2.450772147786261
2022-05-02,24953200,0.0
2022-05-03,24953200,0.0
2022-05-04,24953200,0.0
2022-05-05,24953200,0.0
2022-05-06,24953200,0.0
2022-05-07,24953200,0.0
2022-05-08,25424640,1.8892967635413493
2022-05-09,25424640,0.0
2022-05-10,25424640,0.0
2022-05-11,25424640,0.0
2022-05-12,25424640,0.0
2022-05-13,25424640,0.0
2022-05-14,25424640,0.0
2022-05-15,25833385,1.6076727143432512
2022-05-16,25833385,0.0
2022-05-17,25833385,0.0
2022-05-18,25833385,0.0
2022-05-19,25833385,0.0
2022-05-20,25833385,0.0
2022-05-21,25833385,0.0
2022-05-22,26125890,1.1322751548045291
2022-05-23,26125890,0.0
2022-05-24,26125890,0.0
2022-05-25,26125890,0.0
2022-05-26,26125890,0.0
2022-05-27,26125890,0.0
2022-05-28,26125890,0.0
2022-05-29,26313049,0.7163736814324795
2022-05-30,26313049,0.0
2022-05-31,26313049,0.0
2022-06-01,26313049,0.0
2022-06-02,26313049,0.0
2022-06-03,26313049,0.0
2022-06-04,26313049,0.0
2022-06-05,26558190,0.9316328183784404
2022-06-06,26558190,0.0
2022-06-07,26558190,0.0
2022-06-08,26558190,0.0
2022-06-09,26558190,0.0
2022-06-10,26558190,0.0
2022-06-11,26558190,0.0
2022-06-12,26889624,1.2479540209630249
2022-06-13,26889624,0.0
2022-06-14,26889624,0.0
2022-06-15,26889624,0.0
2022-06-16,26889624,0.0
2022-06-17,26889624,0.0
2022-06-18,26889624,0.0
2022-06-19,27303415,1.5388500783796755
2022-06-20,27303415,0.0
2022-06-21,27303415,0.0
2022-06-22,27303415,0.0
2022-06-23,27303415,0.0
2022-06-24,27303415,0.0
2022-06-25,27303415,0.0
2022-06-26,27877640,2.103125195145003
2022-06-27,27877640,0.0
2022-06-28,27877640,0.0
2022-06-29,27877640,0.0
2022-06-30,27877640,0.0
2022-07-01,27877640,0.0
2022-07-02,27877640,0.0
2022-07-03,28500416,2.2339624157568574
2022-07-04,28500416,0.0
2022-07-05,28500416,0.0
2022-07-06,28500416,0.0
2022-07-07,28500416,0.0
2022-07-08,28500416,0.0
2022-07-09,28500416,0.0
2022-07-10,29129765,2.2082098731471147
2022-07-11,29129765,0.0
2022-07-12,29129765,0.0
2022-07-13,29129765,0.0
2022-07-14,29129765,0.0
2022-07-15,29129765,0.0
2022-07-16,29129765,0.0
2022-07-17,29804895,2.3176637367311406
2022-07-18,29804895,0.0
2022-07-19,29804895,0.0
2022-07-20,29804895,0.0
2022-07-21,29804895,0.0
2022-07-22,29804895,0.0
2022-07-23,29804895,0.0
2022-07-24,30432074,2.10428186376768
2022-07-25,30432074,0.0
2022-07-26,30432074,0.0
2022-07-27,30432074,0.0
2022-07-28,30432074,0.0
2022-07-29,30432074,0.0
2022-07-30,30432074,0.0
2022-07-31,30927803,1.628968830714594
2022-08-01,30927803,0.0
2022-08-02,30927803,0.0
2022-08-03,30927803,0.0
2022-08-04,30927803,0.0
2022-08-05,30927803,0.0
2022-08-06,30927803,0.0
2022-08-07,31290739,1.1734942827979085
2022-08-08,31290739,0.0
2022-08-09,31290739,0.0
2022-08-10,31290739,0.0
2022-08-11,31290739,0.0
2022-08-12,31290739,0.0
2022-08-13,31290739,0.0
2022-08-14,31589031,0.9532916432558528
2022-08-15,31589031,0.0
2022-08-16,31589031,0.0
2022-08-17,31589031,0.0
2022-08-18,31589031,0.0
2022-08-19,31589031,0.0
2022-08-20,31589031,0.0
2022-08-21,31852360,0.8336089828143193
2022-08-22,31852360,0.0
2022-08-23,31852360,0.0
2022-08-24,31852360,0.0
2022-08-25,31852360,0.0
2022-08-26,31852360,0.0
2022-08-27,31852360,0.0
