date,total_cases,g_values
2021-08-07,42697633,0.4077013825119736
2021-08-08,42874350,0.41388008557757755
2021-08-09,43020640,0.34120633898822955
2021-08-10,43145473,0.2901700207156379
2021-08-11,43285122,0.32367011018745817
2021-08-12,43468315,0.42322394285962733
2021-08-13,43658908,0.43846420087827187
2021-08-14,43859104,0.45854559623891644
2021-08-15,44049213,0.43345390731192324
2021-08-16,44213976,0.374043005036208
2021-08-17,44356546,0.3224546012328771
2021-08-18,44513774,0.35446402882677114
2021-08-19,44710943,0.4429393023381931
2021-08-20,44926155,0.4813407760153929
2021-08-21,45148491,0.4948921179655816
2021-08-22,45358228,0.46454930243405035
2021-08-23,45525667,0.3691480187453531
2021-08-24,45674938,0.327883169729287
2021-08-25,45841807,0.3653403973969269
2021-08-26,46048268,0.45037709791850045
2021-08-27,46267376,0.4758224565579752
2021-08-28,46500333,0.5035016466029973
2021-08-29,46720228,0.4728890866222399
2021-08-30,46893922,0.3717747267842957
2021-08-31,47030649,0.29156657018365834
2021-09-01,47208712,0.3786105524505945
2021-09-02,47424836,0.4578053305076402
2021-09-03,47658857,0.4934566352533091
2021-09-04,47884231,0.4728900653240593
2021-09-05,48101496,0.45372974664665705
2021-09-06,48268654,0.34751102127883926
2021-09-07,48412845,0.2987259599159322
2021-09-08,48567011,0.318440281706229
2021-09-09,48719707,0.3144027125737674
2021-09-10,48923787,0.41888593459726675
2021-09-11,49145037,0.4522340022451656
2021-09-12,49357874,0.4330793361697947
2021-09-13,49535765,0.3604105800829266
2021-09-14,49671363,0.2737375712275767
2021-09-15,49827506,0.31435215498314395
2021-09-16,50022668,0.391675232551274
2021-09-17,50212438,0.3793680097191137
2021-09-18,50409681,0.39281701478028214
2021-09-19,50604279,0.386032992353195
2021-09-20,50749052,0.28608845508894615
2021-09-21,50867383,0.23316888756857962
2021-09-22,51001095,0.2628639259857343
2021-09-23,51165819,0.3229813006956027
2021-09-24,51329921,0.3207258345654547
2021-09-25,51500463,0.3322467611045028
2021-09-26,51664587,0.31868451357417893
2021-09-27,51781335,0.22597296674412592
2021-09-28,51874661,0.1802309654627483
2021-09-29,52011597,0.26397473710719765
2021-09-30,52152565,0.2710318623748469
2021-10-01,52294842,0.27280920890468185
2021-10-02,52444612,0.28639535807374655
2021-10-03,52587831,0.27308620378390824
2021-10-04,52685686,0.18607917105385083
2021-10-05,52766385,0.15317063537902875
2021-10-06,52882167,0.21942378656411654
2021-10-07,53007143,0.23632919581377973
2021-10-08,53147180,0.26418514953729916
2021-10-09,53279856,0.24963883314222882
2021-10-10,53406954,0.23854794202146493
2021-10-11,53490882,0.15714807476194956
2021-10-12,53561314,0.13167103881368045
2021-10-13,53657587,0.17974353653833064
2021-10-14,53763456,0.1973048098491645
2021-10-15,53875265,0.20796468143714572
2021-10-16,53990489,0.2138718018370768
2021-10-17,54098242,0.19957774414675147
2021-10-18,54171391,0.13521511475363654
2021-10-19,54228918,0.10619443019286694
2021-10-20,54316446,0.1614046586730718
2021-10-21,54410557,0.1732642816873549
2021-10-22,54499746,0.1639185572020518
2021-10-23,54603483,0.19034400637390128
2021-10-24,54695990,0.1694159326796058
2021-10-25,54741570,0.08333334856906328
2021-10-26,54776654,0.06409023343685612
2021-10-27,54874913,0.17938116482981967
2021-10-28,54988105,0.20627276438688844
2021-10-29,55084780,0.17581075034318785
2021-10-30,55198629,0.20667959461760582
2021-10-31,55299811,0.18330527738288574
2021-11-01,55341271,0.07497313146332453
2021-11-02,55371877,0.05530411471756766
2021-11-03,55498664,0.22897363584044658
2021-11-04,55582693,0.15140724828979665
2021-11-05,55672448,0.16148012115929683
2021-11-06,55772709,0.1800908772684111
2021-11-07,55875575,0.1844378762380002
2021-11-08,55918869,0.07748287154091926
2021-11-09,55956835,0.06789479236427332
2021-11-10,56083002,0.22547200891544347
2021-11-11,56177074,0.167737097953494
2021-11-12,56282219,0.18716709951821273
2021-11-13,56366523,0.1497879818846517
2021-11-14,56500063,0.23691367303248417
2021-11-15,56577076,0.13630604270299662
2021-11-16,56617655,0.07172339553214097
2021-11-17,56758199,0.2482335236243889
2021-11-18,56865172,0.18847144885622602
2021-11-19,56981736,0.20498311338968603
2021-11-20,57116050,0.23571412425904326
2021-11-21,57240487,0.21786695683612575
2021-11-22,57294185,0.09381122141745579
2021-11-23,57338376,0.07712999146422975
2021-11-24,57494749,0.27271961800941136
2021-11-25,57605329,0.19233060744382066
2021-11-26,57721677,0.20197436941988473
2021-11-27,57803510,0.14177169523331765
2021-11-28,57895745,0.15956643463346776
2021-11-29,57955264,0.1028037552673344
2021-11-30,58017392,0.10719992579103772
2021-12-01,58119737,0.17640399968340528
2021-12-02,58248534,0.2216063021757996
2021-12-03,58390577,0.24385678101357883
2021-12-04,58543859,0.2625115350375798
2021-12-05,58704772,0.2748588882738324
2021-12-06,58778969,0.12639006587062462
2021-12-07,58840684,0.1049950365750716
2021-12-08,59034026,0.32858557524586224
2021-12-09,59168346,0.22752979781524643
2021-12-10,59307592,0.23533867247193285
2021-12-11,59455206,0.2488956219972647
2021-12-12,59600873,0.24500293548726415
2021-12-13,59672884,0.12082205574404925
2021-12-14,59739580,0.11176935909449257
2021-12-15,59935652,0.3282112127336684
2021-12-16,60072847,0.22890382505557794
2021-12-17,60233485,0.2674053387215026
2021-12-18,60411836,0.29609942044694904
2021-12-19,60585429,0.28734932009018893
2021-12-20,60685473,0.16512881339835028
2021-12-21,60808640,0.2029596111082466
2021-12-22,61099116,0.4776886968693922
2021-12-23,61331586,0.38048013657022467
2021-12-24,61602698,0.442043028204097
2021-12-25,61916873,0.5100020132235117
2021-12-26,62181282,0.4270386845924858
2021-12-27,62320737,0.22427167069344117
2021-12-28,62568729,0.3979285418270968
2021-12-29,63110426,0.8657631514298461
2021-12-30,63559525,0.7116082531276211
2021-12-31,64102325,0.8540026062183441
2022-01-01,64758748,1.0240236996083996
2022-01-02,65298029,0.832753900677635
2022-01-03,65661249,0.5562495615296443
2022-01-04,66131978,0.7169053394034586
2022-01-05,67123501,1.4993094566141663
2022-01-06,67958947,1.2446400851469295
2022-01-07,68764053,1.1846946363074167
2022-01-08,69694103,1.3525235343530435
2022-01-09,70668790,1.398521478926273
2022-01-10,71207320,0.7620478573356074
2022-01-11,71789622,0.8177558149920543
2022-01-12,73200478,1.965264561498875
2022-01-13,74145640,1.2911964864491732
2022-01-14,75152131,1.3574513619411743
2022-01-15,76201675,1.396559200696518
2022-01-16,77250331,1.376158726169733
2022-01-17,77806404,0.7198325143745986
2022-01-18,78304584,0.6402814863414071
2022-01-19,79419555,1.4238898197837306
2022-01-20,80415755,1.2543510222387926
2022-01-21,81332096,1.1395043172821049
2022-01-22,82260742,1.1417952391144575
2022-01-23,83162995,1.0968208869304874
2022-01-24,83565304,0.4837596337168954
2022-01-25,83945160,0.45456185978812447
2022-01-26,85054257,1.3212161368207531
2022-01-27,85643766,0.6930975835812663
2022-01-28,86298320,0.7642751254072597
2022-01-29,86975664,0.7848866582802538
2022-01-30,87590562,0.7069770688959616
2022-01-31,87873850,0.3234229733564217
2022-02-01,88077893,0.23219990930180026
2022-02-02,88720434,0.7295144991717729
2022-02-03,89089404,0.41587939031046667
2022-02-04,89461560,0.4177331795821644
2022-02-05,89872039,0.45883282160516764
2022-02-06,90211610,0.3778383174326333
2022-02-07,90360218,0.16473267686941848
2022-02-08,90486215,0.13943857461698467
2022-02-09,90824907,0.37430231776188233
2022-02-10,91073822,0.27406028612834143
2022-02-11,91317460,0.26751704787353714
2022-02-12,91529453,0.232149470648877
2022-02-13,91725774,0.214489427791074
2022-02-14,91824023,0.10711166089478841
2022-02-15,91905258,0.08846813431382766
2022-02-16,92108280,0.22090357441790762
2022-02-17,92248301,0.152017820764865
2022-02-18,92386282,0.14957565451530647
2022-02-19,92519978,0.14471412541528622
2022-02-20,92656028,0.14704932160705875
2022-02-21,92717220,0.06604211438893107
2022-02-22,92762367,0.048693220094390234
2022-02-23,92831861,0.07491615646245853
2022-02-24,92969878,0.14867417125247548
2022-02-25,93068833,0.10643770017639477
2022-02-26,93170648,0.10939752516290818
