date,total_cases,g_values
2022-07-18,12671458,0.24564873583580024
2022-07-19,12674326,0.022633543827395394
2022-07-20,12678536,0.03321675645710864
2022-07-21,12686351,0.061639608863357724
2022-07-22,12689641,0.025933383050807914
2022-07-23,12693736,0.03227041647592709
2022-07-24,12696816,0.024263936165050227
2022-07-25,12714098,0.13611286483162394
2022-07-26,12717741,0.028653232026369466
2022-07-27,12727634,0.07778897211383688
2022-07-28,12730467,0.02225865388649611
2022-07-29,12733510,0.023903286501587098
2022-07-30,12736492,0.02341852325085542
2022-07-31,12739160,0.020947683239623593
2022-08-01,12746813,0.0600746046050132
2022-08-02,12749751,0.0230488985756675
2022-08-03,12751754,0.01571011073078996
2022-08-04,12760279,0.06685354814718038
2022-08-05,12761906,0.012750504906671711
2022-08-06,12764444,0.01988731150346978
2022-08-07,12767208,0.02165390047541436
2022-08-08,12773447,0.04886737961815927
2022-08-09,12774651,0.009425803387292405
2022-08-10,12775911,0.009863283153488889
2022-08-11,12778409,0.019552421741197167
2022-08-12,12784501,0.04767416663529865
2022-08-13,12786811,0.018068753719836232
2022-08-14,12789351,0.019864217903901134
2022-08-15,12792986,0.0284220833410546
2022-08-16,12794050,0.008317057487595156
2022-08-17,12795507,0.011388106189986752
2022-08-18,12802604,0.05546478150494545
2022-08-19,12803867,0.009865180552331385
2022-08-20,12805895,0.01583896490021335
2022-08-21,12806960,0.008316482370033488
2022-08-22,12808059,0.008581271433657948
2022-08-23,12809398,0.010454355339868437
2022-08-24,12811175,0.013872626957176285
2022-08-25,12813946,0.021629553885572556
2022-08-26,12821056,0.05548642081057623
2022-08-27,12822687,0.012721261025612867
2022-08-28,12823672,0.007681697291683092
2022-08-29,12824992,0.010293463525891803
2022-08-30,12827007,0.0157115107752114
2022-08-31,12827866,0.006696807758817002
2022-09-01,12829224,0.010586328232614841
2022-09-02,12837238,0.06246675558864667
2022-09-03,12838453,0.00946465275474366
2022-09-04,12838951,0.003878972022563778
2022-09-05,12841221,0.01768057219004886
2022-09-06,12841795,0.004469979918576279
2022-09-07,12842312,0.004025916937624374
2022-09-08,12848006,0.0443378108240946
2022-09-09,12849459,0.011309147894233549
2022-09-10,12850218,0.005906863471839554
2022-09-11,12851382,0.009058212086363048
2022-09-12,12853085,0.01325149310790077
2022-09-13,12854186,0.008566036869747613
2022-09-14,12854977,0.0061536374220818035
2022-09-15,12858567,0.02792692666816907
2022-09-16,12859321,0.005863794931425873
2022-09-17,12860170,0.006602214844780685
2022-09-18,12861097,0.007208302845141239
2022-09-19,12861938,0.006539100047219922
2022-09-20,12863180,0.00965639859249827
2022-09-21,12863514,0.0025965585492856358
2022-09-22,12865689,0.01690828804633011
2022-09-23,12867740,0.015941625823537316
2022-09-24,12868420,0.005284533259142631
2022-09-25,12868684,0.0020515339101459234
2022-09-26,12869936,0.009729044554983244
2022-09-27,12870601,0.005167080861940572
2022-09-28,12871592,0.007699718140590327
2022-09-29,12873798,0.01713851713136961
2022-09-30,12874922,0.008730912198560207
2022-10-01,12875350,0.003324291984060175
2022-10-02,12875800,0.0034950506199831464
2022-10-03,12876657,0.00665589710930583
2022-10-04,12877033,0.002920012546734762
2022-10-05,12878007,0.007563854189082221
2022-10-06,12879206,0.009310446872718736
2022-10-07,12880162,0.0074228178351988475
2022-10-08,12881222,0.008229710154266694
2022-10-09,12881861,0.004960709473060864
2022-10-10,12883494,0.012676739797145769
2022-10-11,12884457,0.007474680393377758
2022-10-12,12885168,0.005518276788847214
2022-10-13,12889219,0.03143924859963021
2022-10-14,12890356,0.008821325791733385
2022-10-15,12891455,0.00852575367196996
2022-10-16,12892210,0.0058565926033950395
2022-10-17,12893727,0.011766795607580082
2022-10-18,12894505,0.006033941931607518
2022-10-19,12895252,0.005793165383238829
2022-10-20,12896495,0.009639206740589483
2022-10-21,12897555,0.008219287488577323
2022-10-22,12898885,0.010312032009167629
2022-10-23,12899222,0.002612628921026895
