date,total_cases,g_values
2021-07-17,49453388,0.20176355179063174
2021-07-18,49898576,0.9002173925879456
2021-07-19,49972589,0.14832687810569983
2021-07-20,50043121,0.14114137652543876
2021-07-21,50128075,0.1697615942059249
2021-07-22,50207474,0.15839227817944337
2021-07-23,50281547,0.1475338114002708
2021-07-24,50352102,0.14031986724672574
2021-07-25,50823848,0.9368943524939635
2021-07-26,50882409,0.11522346753437482
2021-07-27,50939355,0.11191687091701968
2021-07-28,51006285,0.13139153410953083
2021-07-29,51076172,0.13701644807105634
2021-07-30,51146993,0.1386576112242711
2021-07-31,51217188,0.13724169473658013
2021-08-01,51668684,0.8815321918883949
2021-08-02,51726330,0.11156854701389336
2021-08-03,51782175,0.10796242455244746
2021-08-04,51850815,0.13255526636337697
2021-08-05,51922956,0.13913185356874333
2021-08-06,51997388,0.1433508523667258
2021-08-07,52070478,0.1405647529833614
2021-08-08,52496681,0.8185117870437065
2021-08-09,52557171,0.11522633211802474
2021-08-10,52618676,0.11702494413179126
2021-08-11,52692861,0.14098606357940288
2021-08-12,52769489,0.14542387440302396
2021-08-13,52848884,0.1504562608138957
2021-08-14,52927339,0.1484515737361644
2021-08-15,53354122,0.8063564276299626
2021-08-16,53419019,0.12163446340659491
2021-08-17,53485638,0.12471026470927893
2021-08-18,53567586,0.15321496211749405
2021-08-19,53654292,0.16186281009564255
2021-08-20,53741630,0.16277914914989466
2021-08-21,53826995,0.15884333988381075
2021-08-22,54247973,0.7820945605453175
2021-08-23,54317258,0.12771905781622475
2021-08-24,54387423,0.1291762555466257
2021-08-25,54474951,0.1609342659974899
2021-08-26,54564412,0.16422410366188306
2021-08-27,54654331,0.1647942252177115
2021-08-28,54742408,0.16115282794331523
2021-08-29,55142240,0.7303880384655348
2021-08-30,55211335,0.12530321582873674
2021-08-31,55280122,0.12458854689892936
2021-09-01,55361993,0.14810206099038636
2021-09-02,55459374,0.175898653070528
2021-09-03,55555109,0.17262185469313088
2021-09-04,55649546,0.16998796636327362
2021-09-05,56019340,0.6645049718824301
2021-09-06,56092920,0.13134749534714263
2021-09-07,56168632,0.13497603619137674
2021-09-08,56263865,0.1695483699870063
2021-09-09,56356943,0.16543122304164493
2021-09-10,56446215,0.15840461751092497
2021-09-11,56534464,0.15634174939807743
2021-09-12,56861619,0.5786824122008126
2021-09-13,56929301,0.11902932274932235
2021-09-14,56999298,0.12295425865144559
2021-09-15,57088600,0.15667210497925782
2021-09-16,57178825,0.15804381260006375
2021-09-17,57267907,0.15579543650993177
2021-09-18,57355030,0.15213232779748698
2021-09-19,57667341,0.5445224246243093
2021-09-20,57740229,0.12639389771760068
2021-09-21,57818505,0.135565794170993
2021-09-22,57916134,0.16885424484773517
2021-09-23,58016725,0.17368389955033947
2021-09-24,58112729,0.1654764208079653
2021-09-25,58207281,0.16270445671205702
2021-09-26,58508656,0.5177616868927446
2021-09-27,58588043,0.13568419688191094
2021-09-28,58672058,0.14339956704135004
2021-09-29,58778677,0.18172023214184851
2021-09-30,58884657,0.1803034797806014
2021-10-01,58990118,0.17909758733926226
2021-10-02,59089989,0.16930123787852058
2021-10-03,59418000,0.5551041818606532
2021-10-04,59501512,0.1405500016829917
2021-10-05,59591157,0.15066003700880745
2021-10-06,59707291,0.19488462021302924
2021-10-07,59823665,0.1949075197533246
2021-10-08,59938589,0.1921045793499947
2021-10-09,60052385,0.18985431905979636
2021-10-10,60423831,0.6185366326416512
2021-10-11,60519145,0.15774239802835407
2021-10-12,60618428,0.16405221851696683
2021-10-13,60749751,0.21663874226497595
2021-10-14,60884021,0.2210214820468976
2021-10-15,61018787,0.2213487180815472
2021-10-16,61151187,0.21698235332013402
2021-10-17,61582917,0.7060042841032669
2021-10-18,61696208,0.18396497846959733
2021-10-19,61817574,0.19671549343842978
2021-10-20,61977718,0.2590590177479304
2021-10-21,62139634,0.2612487281316166
2021-10-22,62299813,0.25777268015450494
2021-10-23,62453713,0.24703123908253144
2021-10-24,63020339,0.9072735195103612
2021-10-25,63149196,0.2044689096324918
2021-10-26,63274617,0.19861060463857685
2021-10-27,63442820,0.2658301353289898
2021-10-28,63612099,0.26682136765042913
2021-10-29,63777262,0.2596408585731466
2021-10-30,63941286,0.2571825676680821
2021-10-31,64610744,1.0469886389210252
2021-11-01,64749961,0.21547035582812668
2021-11-02,64880525,0.20164336469638955
2021-11-03,65042941,0.25033089667508085
2021-11-04,65225651,0.2809067320618236
2021-11-05,65409118,0.2812804428736173
2021-11-06,65583091,0.265976679275816
2021-11-07,66335854,1.1478004292295403
2021-11-08,66482884,0.22164484382759284
2021-11-09,66632330,0.22478868395661056
2021-11-10,66831729,0.2992526300671161
2021-11-11,67038607,0.30955057290228116
2021-11-12,67233178,0.290237235985527
2021-11-13,67412781,0.26713447934887147
2021-11-14,68333358,1.3655822921769094
2021-11-15,68498759,0.2420501565282362
2021-11-16,68664086,0.2413576572971198
2021-11-17,68894816,0.33602719185689006
2021-11-18,69122526,0.33051833682232346
2021-11-19,69344125,0.32058868913442196
2021-11-20,69560507,0.3120408542180033
2021-11-21,70654678,1.572977321743788
2021-11-22,70842070,0.2652223537130832
2021-11-23,71020531,0.2519138698233973
2021-11-24,71271051,0.3527430680573199
2021-11-25,71511307,0.3371018058931108
2021-11-26,71758983,0.3463452290139236
2021-11-27,71978661,0.30613310113383296
2021-11-28,73188467,1.6807842535442552
2021-11-29,73373282,0.2525192937843609
2021-11-30,73556654,0.24991658407756656
2021-12-01,73804786,0.3373345394422101
2021-12-02,74053889,0.3375160521432851
2021-12-03,74300714,0.3333045749967298
2021-12-04,74521854,0.29762836464801673
2021-12-05,75811735,1.7308761534569443
2021-12-06,75986417,0.2304155154871472
2021-12-07,76169565,0.24102728781118868
2021-12-08,76409176,0.3145757757708082
2021-12-09,76643004,0.3060208370785205
2021-12-10,76864749,0.28932190601506175
2021-12-11,77075646,0.2743741477644063
2021-12-12,78336396,1.6357306950109767
2021-12-13,78507134,0.21795488268314
2021-12-14,78690824,0.23397873625089918
2021-12-15,78944903,0.32288262733149165
2021-12-16,79209967,0.3357582186148231
2021-12-17,79479349,0.3400859894311028
2021-12-18,79742545,0.3311501708450078
2021-12-19,81080452,1.677783170828069
2021-12-20,81290561,0.25913644388662266
2021-12-21,81503479,0.26192216830684684
